key,point,n_grid,env_low,env_high,min_low,max_low,min_high,max_high,sign_low_agree,sign_high_agree,n_cells_low_gt0,low_b1,low_b3,low_b7,arm,symbol,clock,band,metric,model,target
V-LEVEL|ADAUSDT|H1|CONFIRM|oos_ic|ols|rv_next,0.9831224501832857,15,0.978415116881556,0.9867771613268455,0.978415116881556,0.9796917928797825,0.9860293937233302,0.9867771613268455,true,true,15,0.9796127774598735,0.979011321135226,0.978415116881556,V-LEVEL,ADAUSDT,H1,CONFIRM,oos_ic,ols,rv_next
V-LEVEL|ADAUSDT|H1|CONFIRM|dmae_vs_uncond|ols|rv_next,0.0025852833875310848,15,0.002235826945657269,0.0030035109497945677,0.002235826945657269,0.002343499347941932,0.0028552321036462236,0.0030035109497945677,true,true,15,0.002331547287558325,0.0022676939922138635,0.002235826945657269,V-LEVEL,ADAUSDT,H1,CONFIRM,dmae_vs_uncond,ols,rv_next
V-LEVEL|ADAUSDT|H1|CONFIRM|oos_ic|ewma|rv_next,0.932872266679104,15,0.908630373842091,0.9513208151375273,0.908630373842091,0.9161662450059049,0.9470755295652613,0.9513208151375273,true,true,15,0.9152362622581276,0.9112642442081684,0.908630373842091,V-LEVEL,ADAUSDT,H1,CONFIRM,oos_ic,ewma,rv_next
V-REGIME|ADAUSDT|H1|CONFIRM|gap_high_low_bps||,14.228842363784501,15,8.417279251865315,20.548244859745832,8.417279251865315,9.223760452218256,19.53265004670255,20.548244859745832,true,true,15,9.005171722364164,8.417279251865315,8.592717865187872,V-REGIME,ADAUSDT,H1,CONFIRM,gap_high_low_bps,"",""
V-REGIME|ADAUSDT|H1|CONFIRM|ic_state_vs_target||,0.11575467560760959,15,0.06758105394391575,0.16259648800633264,0.06758105394391575,0.0745865783178417,0.1557616409626301,0.16259648800633264,true,true,15,0.07349694806484953,0.06758105394391575,0.07261966760489319,V-REGIME,ADAUSDT,H1,CONFIRM,ic_state_vs_target,"",""
V-REGIME-HMM|ADAUSDT|H1|CONFIRM|gap_high_low_bps||,42.46921886783208,15,30.491788317358047,54.16506619236922,30.491788317358047,32.904484620014024,52.439752468985844,54.16506619236922,true,true,15,32.58262469001498,31.35207259706012,30.491788317358047,V-REGIME-HMM,ADAUSDT,H1,CONFIRM,gap_high_low_bps,"",""
V-REGIME-HMM|ADAUSDT|H1|CONFIRM|ic_state_vs_target||,0.19677125817694818,15,0.14684140108180932,0.24587132640741513,0.14684140108180932,0.16007872785349148,0.23169491554124222,0.24587132640741513,true,true,15,0.1593498550992378,0.1535601839573096,0.14684140108180932,V-REGIME-HMM,ADAUSDT,H1,CONFIRM,ic_state_vs_target,"",""
V-MEASURE|ADAUSDT|H1|CONFIRM|ic_rv20_vs_target|rv20|target_abs_oo,0.3407453441626906,15,0.28579463529571536,0.3890173500334256,0.28579463529571536,0.3058793732114553,0.3733328556009698,0.3890173500334256,true,true,15,0.3045918161664661,0.29343654592573687,0.28579463529571536,V-MEASURE,ADAUSDT,H1,CONFIRM,ic_rv20_vs_target,rv20,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|ic_parkinson_vs_target|parkinson|target_abs_oo,0.3489363103012245,15,0.2957429698771231,0.39677934203101095,0.2957429698771231,0.3158272568011093,0.3803616301691408,0.39677934203101095,true,true,15,0.31478373537361337,0.3046298873415434,0.2957429698771231,V-MEASURE,ADAUSDT,H1,CONFIRM,ic_parkinson_vs_target,parkinson,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|ic_gk_vs_target|gk|target_abs_oo,0.35284226696363924,15,0.29905293668052146,0.40058276411961535,0.29905293668052146,0.32001622930628126,0.3838025863577541,0.40058276411961535,true,true,15,0.3190716941036242,0.30899782160015804,0.29905293668052146,V-MEASURE,ADAUSDT,H1,CONFIRM,ic_gk_vs_target,gk,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|ic_ewma_vol_vs_target|ewma_vol|target_abs_oo,0.3509183871082724,15,0.2941200969553556,0.39936823196343985,0.2941200969553556,0.3168026013438726,0.38286292162573615,0.39936823196343985,true,true,15,0.3152929376404771,0.30349246571335653,0.2941200969553556,V-MEASURE,ADAUSDT,H1,CONFIRM,ic_ewma_vol_vs_target,ewma_vol,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|oos_ic|ridge_rv20|target_abs_oo,0.3407453441626906,15,0.28579463529571536,0.3890173500334256,0.28579463529571536,0.3058793732114553,0.3733328556009698,0.3890173500334256,true,true,15,0.3045918161664661,0.29343654592573687,0.28579463529571536,V-MEASURE,ADAUSDT,H1,CONFIRM,oos_ic,ridge_rv20,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_rv20|target_abs_oo,3.2228628614499844,15,2.2099398878952075,4.277739926158611,2.2099398878952075,2.5992749648889544,3.8465012881039566,4.277739926158611,true,true,15,2.5824808476016923,2.402036868744004,2.2099398878952075,V-MEASURE,ADAUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_rv20,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|oos_ic|ridge_rv20|rv_next,0.9830518433793838,15,0.9783876829308878,0.9866971069228505,0.9783876829308878,0.9795708020697996,0.9859881233854189,0.9866971069228505,true,true,15,0.9794856583769441,0.9789372693279786,0.9783876829308878,V-MEASURE,ADAUSDT,H1,CONFIRM,oos_ic,ridge_rv20,rv_next
V-MEASURE|ADAUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_rv20|rv_next,0.0026001345647082563,15,0.0022525141613745506,0.003018398292065285,0.0022525141613745506,0.0023572463577781555,0.0028706667158887663,0.003018398292065285,true,true,15,0.002345491325485715,0.0022826100433790204,0.0022525141613745506,V-MEASURE,ADAUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_rv20,rv_next
V-MEASURE|ADAUSDT|H1|CONFIRM|oos_ic|ridge_parkinson|target_abs_oo,0.3489363103012245,15,0.2957429698771231,0.39677934203101095,0.2957429698771231,0.3158272568011093,0.3803616301691408,0.39677934203101095,true,true,15,0.31478373537361337,0.3046298873415434,0.2957429698771231,V-MEASURE,ADAUSDT,H1,CONFIRM,oos_ic,ridge_parkinson,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_parkinson|target_abs_oo,3.071704823319851,15,2.146534137362758,4.015986129307793,2.146534137362758,2.506377885823244,3.6452953087644553,4.015986129307793,true,true,15,2.4879437416601697,2.3249915363351463,2.146534137362758,V-MEASURE,ADAUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_parkinson,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|oos_ic|ridge_parkinson|rv_next,0.6410535623598317,15,0.57675104992622,0.6940675493244929,0.57675104992622,0.603493542440873,0.6747856683805956,0.6940675493244929,true,true,15,0.602223668138543,0.5878976794329638,0.57675104992622,V-MEASURE,ADAUSDT,H1,CONFIRM,oos_ic,ridge_parkinson,rv_next
V-MEASURE|ADAUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_parkinson|rv_next,0.0005654335794987537,15,0.00043503394565898177,0.0007144565662005784,0.00043503394565898177,0.0004830624927096311,0.000652440511104468,0.0007144565662005784,true,true,15,0.0004809350829161489,0.00045266836326198444,0.00043503394565898177,V-MEASURE,ADAUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_parkinson,rv_next
V-MEASURE|ADAUSDT|H1|CONFIRM|oos_ic|ridge_gk|target_abs_oo,0.35284238325871325,15,0.2990529413410918,0.4005828752349274,0.2990529413410918,0.32001623526314027,0.3838027002943743,0.4005828752349274,true,true,15,0.3190718145531486,0.3089979972503628,0.2990529413410918,V-MEASURE,ADAUSDT,H1,CONFIRM,oos_ic,ridge_gk,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_gk|target_abs_oo,3.068085056101553,15,2.1564218892937492,3.993047344939479,2.1564218892937492,2.5160338455611484,3.6265804504188988,3.993047344939479,true,true,15,2.5019471402069593,2.3413622967203622,2.1564218892937492,V-MEASURE,ADAUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_gk,target_abs_oo
V-MEASURE|ADAUSDT|H1|CONFIRM|oos_ic|ridge_gk|rv_next,0.6351370875463934,15,0.5687626800043374,0.6897758968653724,0.5687626800043374,0.5964456037589587,0.6699096166620847,0.6897758968653724,true,true,15,0.5951893576718349,0.5802791906673546,0.5687626800043374,V-MEASURE,ADAUSDT,H1,CONFIRM,oos_ic,ridge_gk,rv_next
V-MEASURE|ADAUSDT|H1|CONFIRM|dmae_vs_uncond|ridge_gk|rv_next,0.0005529564028690787,15,0.00042384517591599364,0.0007002661190059224,0.00042384517591599364,0.00047103441430021843,0.0006391074029111749,0.0007002661190059224,true,true,15,0.0004678366126366317,0.0004406889998794678,0.00042384517591599364,V-MEASURE,ADAUSDT,H1,CONFIRM,dmae_vs_uncond,ridge_gk,rv_next
V-TAIL|ADAUSDT|H1|CONFIRM|exceed_diff_p90||,0.06073134429420317,15,0.0359624521417503,0.08694516501140162,0.0359624521417503,0.03760841496447986,0.08441997135657091,0.08694516501140162,true,true,15,0.036946037708774956,0.0359624521417503,0.03626361901736951,V-TAIL,ADAUSDT,H1,CONFIRM,exceed_diff_p90,"",""
V-TAIL|ADAUSDT|H1|CONFIRM|exceed_diff_p95||,0.043416770021503695,15,0.02518145819403034,0.06364583536203877,0.02518145819403034,0.027702822205708893,0.06046685587257688,0.06364583536203877,true,true,15,0.027126298061187305,0.02521306021778246,0.02518145819403034,V-TAIL,ADAUSDT,H1,CONFIRM,exceed_diff_p95,"",""
V-PERSIST|ADAUSDT|H4|DESIGN|ic_lag1_rv20_vs_target||,0.24076062827886352,15,0.13838843195697362,0.32922772355674357,0.13838843195697362,0.1709791597227572,0.30907058413756155,0.32922772355674357,true,true,15,0.16829107151666786,0.1528740735535581,0.13838843195697362,V-PERSIST,ADAUSDT,H4,DESIGN,ic_lag1_rv20_vs_target,"",""
V-PERSIST|ADAUSDT|H4|DESIGN|ic_rv20_vs_rv_next||,0.9714069454652902,15,0.9575706067701599,0.9799896028678339,0.9575706067701599,0.961250617476115,0.9794398305638108,0.9799896028678339,true,true,15,0.9608602714650286,0.9595892470298192,0.9575706067701599,V-PERSIST,ADAUSDT,H4,DESIGN,ic_rv20_vs_rv_next,"",""
V-PERSIST|ADAUSDT|H4|DESIGN|ic_abs_r_lag1_persist||,0.13229501957799933,15,0.05796295871039809,0.20668723066871375,0.05796295871039809,0.06992814477140634,0.19196084560047807,0.20668723066871375,true,true,15,0.06706795864777032,0.05837549344346896,0.05796295871039809,V-PERSIST,ADAUSDT,H4,DESIGN,ic_abs_r_lag1_persist,"",""
V-PERSIST|ADAUSDT|H4|DESIGN|oos_ic|har_ridge|target_abs_oo,0.22833142462825928,15,0.14836185866806584,0.2982032452235676,0.14836185866806584,0.15305761918219113,0.2877656293231696,0.2982032452235676,true,true,15,0.15152798866005315,0.14969188519754273,0.14836185866806584,V-PERSIST,ADAUSDT,H4,DESIGN,oos_ic,har_ridge,target_abs_oo
V-PERSIST|ADAUSDT|H4|DESIGN|dmae_vs_uncond|har_ridge|target_abs_oo,4.297187453951464,15,0.6832964413889494,8.311704012478673,0.6832964413889494,2.070704948933235,6.5339918725436466,8.311704012478673,true,true,15,1.9771278458073758,1.308064622705161,0.6832964413889494,V-PERSIST,ADAUSDT,H4,DESIGN,dmae_vs_uncond,har_ridge,target_abs_oo
V-PERSIST|ADAUSDT|H4|DESIGN|oos_ic|har_ols|target_abs_oo,0.22944175204795642,15,0.14964265807443924,0.29917044184399527,0.14964265807443924,0.15423529967285385,0.2888919325417341,0.29917044184399527,true,true,15,0.152888387024575,0.1509483068055946,0.14964265807443924,V-PERSIST,ADAUSDT,H4,DESIGN,oos_ic,har_ols,target_abs_oo
V-PERSIST|ADAUSDT|H4|DESIGN|dmae_vs_uncond|har_ols|target_abs_oo,4.326192905970105,15,0.6720547177397526,8.382771540219187,0.6720547177397526,2.0784372498662145,6.5942786054976805,8.382771540219187,true,true,15,1.9673590224868491,1.329381527449941,0.6720547177397526,V-PERSIST,ADAUSDT,H4,DESIGN,dmae_vs_uncond,har_ols,target_abs_oo
V-PERSIST|ADAUSDT|H4|DESIGN|oos_ic|har_ridge|rv_next,0.9682938463993706,15,0.9505029379035701,0.9791543194610894,0.9505029379035701,0.9543446159381281,0.9777958542141277,0.9791543194610894,true,true,15,0.9540193798759138,0.9519487910814922,0.9505029379035701,V-PERSIST,ADAUSDT,H4,DESIGN,oos_ic,har_ridge,rv_next
V-PERSIST|ADAUSDT|H4|DESIGN|dmae_vs_uncond|har_ridge|rv_next,0.0038952501476018438,15,0.003064461708842888,0.004762488032794124,0.003064461708842888,0.003369215193741599,0.00444576769452054,0.004762488032794124,true,true,15,0.0033617122204625616,0.003140306821245998,0.003064461708842888,V-PERSIST,ADAUSDT,H4,DESIGN,dmae_vs_uncond,har_ridge,rv_next
V-PERSIST|ADAUSDT|H4|DESIGN|oos_ic|har_ols|rv_next,0.9681242874622643,15,0.9503734256211767,0.9790531499309693,0.9503734256211767,0.9541093713749699,0.9775903440296765,0.9790531499309693,true,true,15,0.9536990771734473,0.9517612250727551,0.9503734256211767,V-PERSIST,ADAUSDT,H4,DESIGN,oos_ic,har_ols,rv_next
V-PERSIST|ADAUSDT|H4|DESIGN|dmae_vs_uncond|har_ols|rv_next,0.0038916025737907142,15,0.003059051816530194,0.004758314598479978,0.003059051816530194,0.003365241182693001,0.00444355540260495,0.004758314598479978,true,true,15,0.0033573927660032503,0.0031356735923655497,0.003059051816530194,V-PERSIST,ADAUSDT,H4,DESIGN,dmae_vs_uncond,har_ols,rv_next
V-LEVEL|ADAUSDT|H4|DESIGN|oos_ic|ridge|target_abs_oo,0.21781434691130275,15,0.12377600901309922,0.2972561716314135,0.12377600901309922,0.13589183680590644,0.28576788517617424,0.2972561716314135,true,true,15,0.13436086310661557,0.12607839962861755,0.12377600901309922,V-LEVEL,ADAUSDT,H4,DESIGN,oos_ic,ridge,target_abs_oo
V-LEVEL|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ridge|target_abs_oo,4.8041813766254995,15,0.8184376064602361,9.238872200965377,0.8184376064602361,2.360836482962239,7.2740184524697895,9.238872200965377,true,true,15,2.2483221655364996,1.414113332972262,0.8184376064602361,V-LEVEL,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ridge,target_abs_oo
V-LEVEL|ADAUSDT|H4|DESIGN|oos_ic|ols|target_abs_oo,0.2165349113383121,15,0.12203514721694717,0.29581211127933454,0.12203514721694717,0.13449631536982315,0.2844681494449752,0.29581211127933454,true,true,15,0.13315782399795578,0.12465210914101446,0.12203514721694717,V-LEVEL,ADAUSDT,H4,DESIGN,oos_ic,ols,target_abs_oo
V-LEVEL|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ols|target_abs_oo,4.747678082744875,15,0.7655067158957278,9.191194962254725,0.7655067158957278,2.2914471728408383,7.230657265543777,9.191194962254725,true,true,15,2.187894053123545,1.3573326047165069,0.7655067158957278,V-LEVEL,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ols,target_abs_oo
V-LEVEL|ADAUSDT|H4|DESIGN|oos_ic|ewma|target_abs_oo,0.19489157740921953,15,0.10698274566497545,0.27101308876556673,0.10698274566497545,0.11510462080286246,0.25610221858740373,0.27101308876556673,true,true,15,0.11342114858364828,0.10704506529801995,0.10698274566497545,V-LEVEL,ADAUSDT,H4,DESIGN,oos_ic,ewma,target_abs_oo
V-LEVEL|ADAUSDT|H4|DESIGN|oos_ic|ridge|rv_next,0.968577722970108,15,0.9507650788043318,0.9794426769520551,0.9507650788043318,0.9546113052116731,0.9780937553970811,0.9794426769520551,true,true,15,0.9540766715988935,0.9521991182100574,0.9507650788043318,V-LEVEL,ADAUSDT,H4,DESIGN,oos_ic,ridge,rv_next
V-LEVEL|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ridge|rv_next,0.0038730413433363886,15,0.0030279436457514752,0.0047542235852776685,0.0030279436457514752,0.0033491207193180796,0.004420734616815107,0.0047542235852776685,true,true,15,0.003339682535676651,0.0031133347046429227,0.0030279436457514752,V-LEVEL,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ridge,rv_next
V-LEVEL|ADAUSDT|H4|DESIGN|oos_ic|ols|rv_next,0.9686545644974014,15,0.9508791039488231,0.9795349010009777,0.9508791039488231,0.9547228455372991,0.9781478084646303,0.9795349010009777,true,true,15,0.9541571137830045,0.9523418200935388,0.9508791039488231,V-LEVEL,ADAUSDT,H4,DESIGN,oos_ic,ols,rv_next
V-LEVEL|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ols|rv_next,0.0038796922822330548,15,0.003034204991809539,0.004762979220069893,0.003034204991809539,0.003355057359554205,0.004428498232003094,0.004762979220069893,true,true,15,0.0033455146648546986,0.003117380894545789,0.003034204991809539,V-LEVEL,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ols,rv_next
V-LEVEL|ADAUSDT|H4|DESIGN|oos_ic|ewma|rv_next,0.9080684181731705,15,0.8552624006876803,0.9405557591396685,0.8552624006876803,0.8744472552584619,0.9345265054625329,0.9405557591396685,true,true,15,0.871974188473369,0.8572601213230797,0.8552624006876803,V-LEVEL,ADAUSDT,H4,DESIGN,oos_ic,ewma,rv_next
V-REGIME|ADAUSDT|H4|DESIGN|gap_high_low_bps||,23.709336277988257,15,3.786237799192714,46.03897460262919,3.786237799192714,7.272924077200622,41.0899698000798,46.03897460262919,true,true,15,6.712198694068599,3.786237799192714,4.482662514815504,V-REGIME,ADAUSDT,H4,DESIGN,gap_high_low_bps,"",""
V-REGIME|ADAUSDT|H4|DESIGN|ic_state_vs_target||,0.11353262782062615,15,0.030672544872210702,0.19546357710938622,0.030672544872210702,0.04218767583848035,0.18491737605440803,0.19546357710938622,true,true,15,0.0397750883007969,0.030672544872210702,0.03178537767119954,V-REGIME,ADAUSDT,H4,DESIGN,ic_state_vs_target,"",""
V-REGIME-HMM|ADAUSDT|H4|DESIGN|gap_high_low_bps||,26.161355844847023,15,3.5703686607912886,48.81464695524156,3.5703686607912886,6.277566578787253,45.40380051399955,48.81464695524156,true,true,15,3.5703686607912886,4.163250440385186,5.561474371139813,V-REGIME-HMM,ADAUSDT,H4,DESIGN,gap_high_low_bps,"",""
V-REGIME-HMM|ADAUSDT|H4|DESIGN|ic_state_vs_target||,0.11081867201007008,15,0.03243437503131587,0.18012315235067672,0.03243437503131587,0.04158144598411306,0.16511187631194954,0.18012315235067672,true,true,15,0.03389239895404242,0.03243437503131587,0.03991945884710269,V-REGIME-HMM,ADAUSDT,H4,DESIGN,ic_state_vs_target,"",""
V-MEASURE|ADAUSDT|H4|DESIGN|ic_rv20_vs_target|rv20|target_abs_oo,0.24076062827886352,15,0.13838843195697362,0.32922772355674357,0.13838843195697362,0.1709791597227572,0.30907058413756155,0.32922772355674357,true,true,15,0.16829107151666786,0.1528740735535581,0.13838843195697362,V-MEASURE,ADAUSDT,H4,DESIGN,ic_rv20_vs_target,rv20,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|ic_parkinson_vs_target|parkinson|target_abs_oo,0.21790001036604548,15,0.12875439367149322,0.29759958923740093,0.12875439367149322,0.1469569044905338,0.28487855505125603,0.29759958923740093,true,true,15,0.1444838127213541,0.13529789730893116,0.12875439367149322,V-MEASURE,ADAUSDT,H4,DESIGN,ic_parkinson_vs_target,parkinson,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|ic_gk_vs_target|gk|target_abs_oo,0.21999527886549072,15,0.13190826524645277,0.29866419632593916,0.13190826524645277,0.14876651190758097,0.2883495791637174,0.29866419632593916,true,true,15,0.1462686044487826,0.1387961357675128,0.13190826524645277,V-MEASURE,ADAUSDT,H4,DESIGN,ic_gk_vs_target,gk,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|ic_ewma_vol_vs_target|ewma_vol|target_abs_oo,0.24201605797967654,15,0.13782536970154044,0.3319066014647154,0.13782536970154044,0.1714086812446793,0.30932783962797794,0.3319066014647154,true,true,15,0.1691495114234554,0.1532360579146221,0.13782536970154044,V-MEASURE,ADAUSDT,H4,DESIGN,ic_ewma_vol_vs_target,ewma_vol,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|oos_ic|ridge_rv20|target_abs_oo,0.19248740754796761,15,0.10351319615722275,0.27053578593842614,0.10351319615722275,0.1136013190605559,0.25622750619823664,0.27053578593842614,true,true,15,0.11096757815592895,0.10505094216737945,0.10351319615722275,V-MEASURE,ADAUSDT,H4,DESIGN,oos_ic,ridge_rv20,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ridge_rv20|target_abs_oo,3.5935730953428475,15,-0.07680567081769041,7.616107981679927,-0.07680567081769041,1.233007577883967,5.881983405844889,7.616107981679927,false,true,12,1.1562161427591846,0.48715166240751556,-0.07680567081769041,V-MEASURE,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ridge_rv20,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|oos_ic|ridge_rv20|rv_next,0.9687971368141558,15,0.950759859446249,0.979688287835096,0.950759859446249,0.9548742565133989,0.9784272297774915,0.979688287835096,true,true,15,0.9544830939198568,0.9526164536793843,0.950759859446249,V-MEASURE,ADAUSDT,H4,DESIGN,oos_ic,ridge_rv20,rv_next
V-MEASURE|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ridge_rv20|rv_next,0.0039099749220177105,15,0.0030694324061365163,0.004787415531093969,0.0030694324061365163,0.003385085428866828,0.004459687403275743,0.004787415531093969,true,true,15,0.003375761706097927,0.003150368465282445,0.0030694324061365163,V-MEASURE,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ridge_rv20,rv_next
V-MEASURE|ADAUSDT|H4|DESIGN|oos_ic|ridge_parkinson|target_abs_oo,0.19219453489416274,15,0.09629178631785623,0.2784651951036275,0.09629178631785623,0.10244904631744843,0.26780180251646557,0.2784651951036275,true,true,15,0.10045024488528474,0.09629178631785623,0.0986526745299378,V-MEASURE,ADAUSDT,H4,DESIGN,oos_ic,ridge_parkinson,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ridge_parkinson|target_abs_oo,3.845630565388491,15,1.2322028632190867,6.735640134091495,1.2322028632190867,2.0115327462347055,5.753632083671321,6.735640134091495,true,true,15,1.9093711400614255,1.528748453094956,1.2322028632190867,V-MEASURE,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ridge_parkinson,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|oos_ic|ridge_parkinson|rv_next,0.3794394065070535,15,0.25472350958584383,0.48292130440710407,0.25472350958584383,0.28630074980198994,0.46564871178782324,0.48292130440710407,true,true,15,0.28227024758826985,0.2643446666443152,0.25472350958584383,V-MEASURE,ADAUSDT,H4,DESIGN,oos_ic,ridge_parkinson,rv_next
V-MEASURE|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ridge_parkinson|rv_next,0.0005893143990515495,15,0.00015835867004847237,0.0010706328169778798,0.00015835867004847237,0.0003293077490687376,0.00085288695403367,0.0010706328169778798,true,true,15,0.0003206194789720419,0.00022178314327641306,0.00015835867004847237,V-MEASURE,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ridge_parkinson,rv_next
V-MEASURE|ADAUSDT|H4|DESIGN|oos_ic|ridge_gk|target_abs_oo,0.19146830050518338,15,0.09756776279866816,0.27792001679236117,0.09756776279866816,0.10219406052533102,0.26547352131272445,0.27792001679236117,true,true,15,0.0990359642120993,0.09756776279866816,0.09923131526054046,V-MEASURE,ADAUSDT,H4,DESIGN,oos_ic,ridge_gk,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ridge_gk|target_abs_oo,3.8454438281024026,15,1.3860176389852172,6.564719839678626,1.3860176389852172,2.1284727874153333,5.610585717546986,6.564719839678626,true,true,15,2.040405860327181,1.7113449316589822,1.3860176389852172,V-MEASURE,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ridge_gk,target_abs_oo
V-MEASURE|ADAUSDT|H4|DESIGN|oos_ic|ridge_gk|rv_next,0.3719379479711234,15,0.23729425984698524,0.48106352068590746,0.23729425984698524,0.2744914138225304,0.46280481188070777,0.48106352068590746,true,true,15,0.2706927262691078,0.25120333948210133,0.23729425984698524,V-MEASURE,ADAUSDT,H4,DESIGN,oos_ic,ridge_gk,rv_next
V-MEASURE|ADAUSDT|H4|DESIGN|dmae_vs_uncond|ridge_gk|rv_next,0.000608504828237443,15,0.0001604597790597978,0.0011112819635856798,0.0001604597790597978,0.0003413686358813208,0.0008754898368088086,0.0011112819635856798,true,true,15,0.00033513555577858686,0.00022830694492044054,0.0001604597790597978,V-MEASURE,ADAUSDT,H4,DESIGN,dmae_vs_uncond,ridge_gk,rv_next
V-TAIL|ADAUSDT|H4|DESIGN|exceed_diff_p90||,0.01880034359248635,15,-0.029233847668576608,0.07241130342688652,-0.029233847668576608,-0.02246162410943612,0.06018894674666714,0.07241130342688652,true,true,0,-0.024155925199251,-0.027801461259902422,-0.029233847668576608,V-TAIL,ADAUSDT,H4,DESIGN,exceed_diff_p90,"",""
V-TAIL|ADAUSDT|H4|DESIGN|exceed_diff_p95||,0.017463250190434515,15,-0.017283137895382442,0.05559421612912302,-0.017283137895382442,-0.012434751667311414,0.04869731824182271,0.05559421612912302,true,true,0,-0.013793419018387489,-0.017283137895382442,-0.01650437818368433,V-TAIL,ADAUSDT,H4,DESIGN,exceed_diff_p95,"",""
V-PERSIST|ADAUSDT|H4|CONFIRM|ic_lag1_rv20_vs_target||,0.3072466983206629,15,0.22512947168274536,0.3736785107899926,0.22512947168274536,0.2506074651692078,0.3602639112264292,0.3736785107899926,true,true,15,0.24952415265107566,0.2368483337863467,0.22512947168274536,V-PERSIST,ADAUSDT,H4,CONFIRM,ic_lag1_rv20_vs_target,"",""
V-PERSIST|ADAUSDT|H4|CONFIRM|ic_rv20_vs_rv_next||,0.9833210099429909,15,0.9765225468528015,0.9880740364763535,0.9765225468528015,0.9780478694808832,0.9876146766971526,0.9880740364763535,true,true,15,0.9779592481905032,0.9773266655862102,0.9765225468528015,V-PERSIST,ADAUSDT,H4,CONFIRM,ic_rv20_vs_rv_next,"",""
V-PERSIST|ADAUSDT|H4|CONFIRM|ic_abs_r_lag1_persist||,0.19460197389164008,15,0.13611894352176826,0.2478538251831421,0.13611894352176826,0.1421262467776012,0.24444547582119383,0.2478538251831421,true,true,15,0.14009099856322704,0.13755640738296226,0.13611894352176826,V-PERSIST,ADAUSDT,H4,CONFIRM,ic_abs_r_lag1_persist,"",""
V-PERSIST|ADAUSDT|H4|CONFIRM|oos_ic|har_ridge|target_abs_oo,0.3085136757462316,15,0.2307710632570905,0.37214593049395606,0.2307710632570905,0.2533439223173004,0.36039892192146494,0.37214593049395606,true,true,15,0.2519446169175848,0.240524738299004,0.2307710632570905,V-PERSIST,ADAUSDT,H4,CONFIRM,oos_ic,har_ridge,target_abs_oo
V-PERSIST|ADAUSDT|H4|CONFIRM|dmae_vs_uncond|har_ridge|target_abs_oo,5.897790834382272,15,3.265891993022041,8.61618775630875,3.265891993022041,4.205212769296899,7.614013993223286,8.61618775630875,true,true,15,4.151606611556647,3.7255982761283315,3.265891993022041,V-PERSIST,ADAUSDT,H4,CONFIRM,dmae_vs_uncond,har_ridge,target_abs_oo
